Start,End,Status,Comments
2020-09-30T04:07:48.638637Z,2020-09-30T04:07:48.638637Z,in bed,
2020-09-30T04:23:57.262340Z,2020-09-30T04:23:57.262340Z,lights off,
2020-09-30T04:29:45.606649Z,2020-09-30T14:23:44.671415Z,asleep,
2020-09-30T14:31:45.639420Z,2020-09-30T14:31:45.639420Z,out of bed,
2020-09-30T15:07:05.662424Z,2020-09-30T15:07:05.662424Z,meal,breakfast
2020-09-30T18:13:51.314883Z,2020-09-30T18:13:51.314883Z,snack,
2020-09-30T19:48:30.564226Z,2020-09-30T19:48:30.564226Z,chocolate,
2020-09-30T22:50:13.071157Z,2020-09-30T22:50:13.071157Z,caffeine,
2020-09-30T23:12:22.935165Z,2020-09-30T23:12:22.935165Z,toilet,
2020-10-01T01:10:40.432394Z,2020-10-01T01:10:40.432394Z,alcohol,
2020-10-01T03:41:15.014988Z,2020-10-01T03:41:15.014988Z,lights off,
2020-10-01T04:01:45.478694Z,2020-10-01T04:01:45.478694Z,in bed,
2020-10-01T04:52:45.433456Z,2020-10-01T13:34:36.536462Z,asleep,
2020-10-01T14:11:43.772839Z,2020-10-01T14:11:43.772839Z,out of bed,
2020-10-01T14:16:43.772839Z,2020-10-01T14:16:43.772839Z,caffeine,
2020-10-01T14:24:18.129231Z,2020-10-01T14:24:18.129231Z,toilet,
2020-10-01T14:36:26.921051Z,2020-10-01T14:36:26.921051Z,drink,with breakfast
2020-10-01T16:43:27.087143Z,2020-10-01T16:43:27.087143Z,chocolate,
2020-10-01T17:52:05.600670Z,2020-10-01T17:52:05.600670Z,meal,lunch
2020-10-01T21:37:40.230987Z,2020-10-01T21:37:40.230987Z,snack,
2020-10-02T00:50:40.911523Z,2020-10-02T00:50:40.911523Z,toilet,
2020-10-02T04:43:01.376624Z,2020-10-02T04:43:01.376624Z,sleep aid,
2020-10-02T05:37:37.232179Z,2020-10-02T05:37:37.232179Z,lights off,
2020-10-02T05:44:23.607987Z,2020-10-02T13:41:29.549008Z,asleep,
2020-10-02T05:44:23.607987Z,2020-10-02T05:44:23.607987Z,in bed,
2020-10-02T13:59:58.509799Z,2020-10-02T13:59:58.509799Z,out of bed,
2020-10-02T14:13:28.360714Z,2020-10-02T14:13:28.360714Z,meal,breakfast
2020-10-02T14:13:28.360714Z,2020-10-02T14:13:28.360714Z,drink,with breakfast
2020-10-02T16:50:47.446508Z,2020-10-02T16:50:47.446508Z,meal,lunch
2020-10-02T18:52:54.433059Z,2020-10-02T18:52:54.433059Z,snack,
2020-10-02T20:48:30.680050Z,2020-10-02T20:48:30.680050Z,meal,dinner
2020-10-02T22:14:52.564359Z,2020-10-02T22:14:52.564359Z,caffeine,
2020-10-03T02:37:01.217858Z,2020-10-03T02:37:01.217858Z,sleep aid,
2020-10-03T03:57:18.589304Z,2020-10-03T11:44:58.122069Z,asleep,
2020-10-03T03:57:18.589304Z,2020-10-03T03:57:18.589304Z,in bed,
2020-10-03T03:57:18.589304Z,2020-10-03T03:57:18.589304Z,lights off,
2020-10-03T12:31:45.146893Z,2020-10-03T12:31:45.146893Z,out of bed,
2020-10-03T12:38:34.870743Z,2020-10-03T12:38:34.870743Z,meal,breakfast
2020-10-03T15:41:16.699552Z,2020-10-03T15:41:16.699552Z,meal,lunch
2020-10-03T15:50:58.987844Z,2020-10-03T15:50:58.987844Z,toilet,
2020-10-03T19:29:49.791340Z,2020-10-03T19:29:49.791340Z,snack,
2020-10-03T21:23:16.699381Z,2020-10-03T21:23:16.699381Z,meal,dinner
2020-10-04T00:29:24.560099Z,2020-10-04T00:29:24.560099Z,caffeine,
2020-10-04T05:55:56.203842Z,2020-10-04T05:55:56.203842Z,sleep aid,
2020-10-04T06:27:10.356684Z,2020-10-04T06:27:10.356684Z,lights off,
2020-10-04T06:36:07.687727Z,2020-10-04T06:36:07.687727Z,in bed,
2020-10-04T06:52:15.053742Z,2020-10-04T15:10:32.193809Z,asleep,
2020-10-04T15:51:49.160507Z,2020-10-04T15:51:49.160507Z,out of bed,
2020-10-04T16:03:09.619828Z,2020-10-04T16:03:09.619828Z,drink,with breakfast
2020-10-04T16:51:58.321027Z,2020-10-04T16:51:58.321027Z,chocolate,
2020-10-04T19:34:21.295630Z,2020-10-04T19:34:21.295630Z,meal,lunch
2020-10-05T00:58:56.397727Z,2020-10-05T00:58:56.397727Z,meal,dinner
2020-10-05T05:47:02.156793Z,2020-10-05T05:47:02.156793Z,lights off,
2020-10-05T05:51:21.544460Z,2020-10-05T05:51:21.544460Z,in bed,
2020-10-05T06:00:43.297153Z,2020-10-05T13:32:39.894997Z,asleep,
2020-10-05T13:56:03.447377Z,2020-10-05T13:56:03.447377Z,out of bed,
2020-10-05T14:01:07.470901Z,2020-10-05T14:01:07.470901Z,meal,breakfast
2020-10-05T14:01:07.470901Z,2020-10-05T14:01:07.470901Z,drink,with breakfast
2020-10-05T16:39:55.657478Z,2020-10-05T16:39:55.657478Z,meal,lunch
2020-10-05T17:01:25.651805Z,2020-10-05T17:01:25.651805Z,chocolate,
2020-10-05T20:36:35.770898Z,2020-10-05T20:36:35.770898Z,snack,
2020-10-05T21:32:05.531376Z,2020-10-05T21:32:05.531376Z,caffeine,
2020-10-05T21:57:34.956372Z,2020-10-05T21:57:34.956372Z,meal,dinner
2020-10-05T22:47:49.468896Z,2020-10-05T22:47:49.468896Z,toilet,
2020-10-05T23:00:34.009696Z,2020-10-05T23:00:34.009696Z,toilet,
2020-10-06T04:37:15.240582Z,2020-10-06T13:09:49.112008Z,asleep,
2020-10-06T04:37:15.240582Z,2020-10-06T04:37:15.240582Z,in bed,
2020-10-06T04:37:15.240582Z,2020-10-06T04:37:15.240582Z,lights off,
2020-10-06T13:34:35.915230Z,2020-10-06T13:34:35.915230Z,out of bed,
2020-10-06T14:24:38.765164Z,2020-10-06T14:24:38.765164Z,drink,with breakfast
2020-10-06T19:39:00.677424Z,2020-10-06T19:39:00.677424Z,toilet,
2020-10-06T20:11:54.418691Z,2020-10-06T20:11:54.418691Z,chocolate,
2020-10-06T20:32:22.774468Z,2020-10-06T20:32:22.774468Z,caffeine,
2020-10-07T04:25:37.482049Z,2020-10-07T04:25:37.482049Z,sleep aid,
2020-10-07T05:26:31.030911Z,2020-10-07T05:26:31.030911Z,in bed,
2020-10-07T05:27:46.458596Z,2020-10-07T05:27:46.458596Z,lights off,
2020-10-07T06:08:13.377345Z,2020-10-07T14:26:37.330221Z,asleep,
2020-10-07T11:33:00.712057Z,2020-10-07T11:33:00.712057Z,night noise,
2020-10-07T14:58:07.739056Z,2020-10-07T14:58:07.739056Z,out of bed,
2020-10-07T15:38:15.895062Z,2020-10-07T15:38:15.895062Z,meal,breakfast
2020-10-07T15:38:15.895062Z,2020-10-07T15:38:15.895062Z,drink,with breakfast
2020-10-07T17:07:41.151330Z,2020-10-07T17:07:41.151330Z,caffeine,
2020-10-07T18:17:18.656637Z,2020-10-07T18:17:18.656637Z,meal,lunch
2020-10-07T20:19:03.572642Z,2020-10-07T20:19:03.572642Z,toilet,
2020-10-07T22:33:11.935020Z,2020-10-07T22:33:11.935020Z,snack,
2020-10-07T22:43:35.852342Z,2020-10-07T22:43:35.852342Z,meal,dinner
2020-10-08T04:35:59.725966Z,2020-10-08T04:35:59.725966Z,sleep aid,
2020-10-08T05:14:31.356894Z,2020-10-08T05:14:31.356894Z,lights off,
2020-10-08T05:38:54.923419Z,2020-10-08T05:38:54.923419Z,in bed,
2020-10-08T06:04:05.949980Z,2020-10-08T15:21:05.159377Z,asleep,
2020-10-08T15:44:52.497415Z,2020-10-08T15:44:52.497415Z,out of bed,
2020-10-08T15:50:35.005360Z,2020-10-08T15:50:35.005360Z,meal,breakfast
2020-10-08T15:50:35.005360Z,2020-10-08T15:50:35.005360Z,drink,with breakfast
2020-10-08T18:07:06.008690Z,2020-10-08T18:07:06.008690Z,caffeine,
2020-10-09T02:01:07.103119Z,2020-10-09T02:01:07.103119Z,snack,
2020-10-09T02:40:06.982516Z,2020-10-09T02:40:06.982516Z,sleep aid,
2020-10-09T03:35:38.901524Z,2020-10-09T03:35:38.901524Z,in bed,
2020-10-09T03:42:57.011678Z,2020-10-09T03:42:57.011678Z,lights off,
2020-10-09T04:07:17.462957Z,2020-10-09T12:19:59.560582Z,asleep,
2020-10-09T05:59:10.798507Z,2020-10-09T05:59:10.798507Z,night noise,
2020-10-09T13:02:43.462629Z,2020-10-09T13:02:43.462629Z,out of bed,
2020-10-09T13:32:30.805724Z,2020-10-09T13:32:30.805724Z,meal,breakfast
2020-10-09T16:32:47.668689Z,2020-10-09T16:32:47.668689Z,meal,lunch
2020-10-09T20:17:41.232325Z,2020-10-09T20:17:41.232325Z,chocolate,
2020-10-09T22:33:02.892020Z,2020-10-09T22:33:02.892020Z,meal,dinner
2020-10-10T00:01:01.229535Z,2020-10-10T00:01:01.229535Z,toilet,
2020-10-10T00:03:10.929718Z,2020-10-10T00:03:10.929718Z,alcohol,
2020-10-10T00:46:28.005881Z,2020-10-10T00:46:28.005881Z,toilet,
2020-10-10T01:20:21.348099Z,2020-10-10T01:20:21.348099Z,snack,
2020-10-10T04:10:20.666361Z,2020-10-10T04:10:20.666361Z,lights off,
2020-10-10T04:30:31.830091Z,2020-10-10T04:30:31.830091Z,in bed,
2020-10-10T04:30:31.830091Z,2020-10-10T04:30:31.830091Z,caffeine,
2020-10-10T05:09:38.762829Z,2020-10-10T12:59:47.930130Z,asleep,
2020-10-10T12:48:39.604983Z,2020-10-10T12:48:39.604983Z,out of bed,
2020-10-10T12:53:39.604983Z,2020-10-10T12:53:39.604983Z,meal,breakfast
2020-10-10T14:16:22.081043Z,2020-10-10T14:16:22.081043Z,caffeine,
2020-10-10T14:58:27.402594Z,2020-10-10T14:58:27.402594Z,chocolate,
2020-10-10T16:30:46.126056Z,2020-10-10T16:30:46.126056Z,meal,lunch
2020-10-10T22:16:45.307530Z,2020-10-10T22:16:45.307530Z,toilet,
2020-10-11T04:13:44.375205Z,2020-10-11T04:13:44.375205Z,lights off,
2020-10-11T04:22:35.702523Z,2020-10-11T04:22:35.702523Z,in bed,
2020-10-11T05:44:33.158453Z,2020-10-11T14:22:35.044839Z,asleep,
2020-10-11T15:03:58.796633Z,2020-10-11T15:03:58.796633Z,out of bed,
2020-10-11T15:19:29.753871Z,2020-10-11T15:19:29.753871Z,meal,breakfast
2020-10-11T15:19:29.753871Z,2020-10-11T15:19:29.753871Z,drink,with breakfast
2020-10-11T18:33:09.714646Z,2020-10-11T18:33:09.714646Z,meal,lunch
2020-10-11T19:38:33.787678Z,2020-10-11T19:38:33.787678Z,chocolate,
2020-10-11T23:12:57.517730Z,2020-10-11T23:12:57.517730Z,caffeine,
2020-10-11T23:22:25.262488Z,2020-10-11T23:22:25.262488Z,snack,
2020-10-11T23:39:05.673223Z,2020-10-11T23:39:05.673223Z,meal,dinner
2020-10-12T04:15:34.689751Z,2020-10-12T04:15:34.689751Z,lights off,
2020-10-12T04:27:55.056792Z,2020-10-12T11:17:52.089532Z,asleep,
2020-10-12T04:27:55.056792Z,2020-10-12T04:27:55.056792Z,in bed,
2020-10-12T08:44:38.877735Z,2020-10-12T08:44:38.877735Z,night noise,
2020-10-12T11:49:29.580862Z,2020-10-12T11:49:29.580862Z,out of bed,
2020-10-12T12:23:20.026423Z,2020-10-12T12:23:20.026423Z,meal,breakfast
2020-10-12T12:23:20.026423Z,2020-10-12T12:23:20.026423Z,drink,with breakfast
2020-10-12T15:21:41.533825Z,2020-10-12T15:21:41.533825Z,snack,
2020-10-12T15:47:58.411107Z,2020-10-12T15:47:58.411107Z,meal,lunch
2020-10-12T20:24:04.014966Z,2020-10-12T20:24:04.014966Z,toilet,
2020-10-12T22:25:37.720294Z,2020-10-12T22:25:37.720294Z,chocolate,
2020-10-12T22:31:46.893872Z,2020-10-12T22:31:46.893872Z,meal,dinner
2020-10-13T04:48:29.983437Z,2020-10-13T04:48:29.983437Z,sleep aid,
2020-10-13T05:36:50.879745Z,2020-10-13T05:36:50.879745Z,lights off,
2020-10-13T05:41:13.036708Z,2020-10-13T05:41:13.036708Z,in bed,
2020-10-13T06:18:51.786758Z,2020-10-13T13:15:20.947896Z,asleep,
2020-10-13T13:34:30.996129Z,2020-10-13T13:34:30.996129Z,out of bed,
2020-10-13T14:05:51.034003Z,2020-10-13T14:05:51.034003Z,meal,breakfast
2020-10-13T14:05:51.034003Z,2020-10-13T14:05:51.034003Z,drink,with breakfast
2020-10-13T17:23:15.605776Z,2020-10-13T17:23:15.605776Z,meal,lunch
2020-10-13T20:22:58.439032Z,2020-10-13T20:22:58.439032Z,caffeine,
2020-10-13T22:43:07.721528Z,2020-10-13T22:43:07.721528Z,meal,dinner
2020-10-13T23:14:03.183068Z,2020-10-13T23:14:03.183068Z,chocolate,
2020-10-14T05:35:54.288045Z,2020-10-14T05:35:54.288045Z,lights off,
2020-10-14T05:39:46.997895Z,2020-10-14T05:39:46.997895Z,in bed,
2020-10-14T06:08:54.803184Z,2020-10-14T11:51:26.051642Z,asleep,
2020-10-14T12:47:02.277239Z,2020-10-14T12:47:02.277239Z,out of bed,
2020-10-14T12:55:56.820850Z,2020-10-14T12:55:56.820850Z,drink,with breakfast
2020-10-14T15:22:25.030091Z,2020-10-14T15:22:25.030091Z,caffeine,
2020-10-14T20:25:12.605401Z,2020-10-14T20:25:12.605401Z,snack,
2020-10-14T23:09:11.038742Z,2020-10-14T23:09:11.038742Z,meal,dinner
2020-10-15T00:23:44.675686Z,2020-10-15T00:23:44.675686Z,toilet,
2020-10-15T03:08:53.787485Z,2020-10-15T03:08:53.787485Z,toilet,
2020-10-15T04:24:07.554571Z,2020-10-15T04:24:07.554571Z,sleep aid,
2020-10-15T05:11:53.098194Z,2020-10-15T05:11:53.098194Z,in bed,
2020-10-15T05:22:11.781615Z,2020-10-15T05:22:11.781615Z,lights off,
2020-10-15T06:01:56.894442Z,2020-10-15T12:56:09.640224Z,asleep,
2020-10-15T13:44:02.578232Z,2020-10-15T13:44:02.578232Z,out of bed,
2020-10-15T14:12:28.399890Z,2020-10-15T14:12:28.399890Z,drink,with breakfast
2020-10-15T16:14:18.614421Z,2020-10-15T16:14:18.614421Z,chocolate,
2020-10-15T17:25:11.182742Z,2020-10-15T17:25:11.182742Z,meal,lunch
2020-10-15T22:55:28.548371Z,2020-10-15T22:55:28.548371Z,meal,dinner
2020-10-15T23:23:16.427576Z,2020-10-15T23:23:16.427576Z,toilet,
2020-10-16T01:58:31.022464Z,2020-10-16T01:58:31.022464Z,snack,
2020-10-16T03:25:34.253444Z,2020-10-16T03:25:34.253444Z,sleep aid,
2020-10-16T04:26:03.691005Z,2020-10-16T04:26:03.691005Z,in bed,
2020-10-16T04:39:12.479236Z,2020-10-16T04:39:12.479236Z,lights off,
2020-10-16T04:54:00.117611Z,2020-10-16T13:19:33.574330Z,asleep,
2020-10-16T14:16:52.526921Z,2020-10-16T14:16:52.526921Z,out of bed,
2020-10-16T14:37:44.704417Z,2020-10-16T14:37:44.704417Z,meal,breakfast
2020-10-16T14:37:44.704417Z,2020-10-16T14:37:44.704417Z,drink,with breakfast
2020-10-16T17:16:23.376634Z,2020-10-16T17:16:23.376634Z,meal,lunch
2020-10-16T20:20:41.829104Z,2020-10-16T20:20:41.829104Z,toilet,
2020-10-16T22:43:43.159081Z,2020-10-16T22:43:43.159081Z,snack,
2020-10-17T06:15:23.065815Z,2020-10-17T06:15:23.065815Z,lights off,
2020-10-17T06:33:48.196986Z,2020-10-17T06:33:48.196986Z,in bed,
2020-10-17T06:59:12.145048Z,2020-10-17T16:14:05.958208Z,asleep,
2020-10-17T16:09:13.863511Z,2020-10-17T16:09:13.863511Z,out of bed,
2020-10-17T16:14:13.863511Z,2020-10-17T16:14:13.863511Z,meal,breakfast
2020-10-17T18:37:50.219396Z,2020-10-17T18:37:50.219396Z,meal,lunch
2020-10-17T19:29:54.423580Z,2020-10-17T19:29:54.423580Z,snack,
2020-10-17T20:19:13.858382Z,2020-10-17T20:19:13.858382Z,caffeine,
2020-10-17T23:28:56.108150Z,2020-10-17T23:28:56.108150Z,meal,dinner
2020-10-18T05:34:10.016640Z,2020-10-18T05:34:10.016640Z,lights off,
2020-10-18T05:35:08.363189Z,2020-10-18T12:03:12.778286Z,asleep,
2020-10-18T05:35:08.363189Z,2020-10-18T05:35:08.363189Z,in bed,
2020-10-18T05:35:08.363189Z,2020-10-18T05:35:08.363189Z,chocolate,
2020-10-18T12:34:19.194576Z,2020-10-18T12:34:19.194576Z,out of bed,
2020-10-18T13:04:50.473902Z,2020-10-18T13:04:50.473902Z,drink,with breakfast
2020-10-18T13:55:47.047940Z,2020-10-18T13:55:47.047940Z,chocolate,
2020-10-18T16:19:05.953825Z,2020-10-18T16:19:05.953825Z,meal,lunch
2020-10-18T16:53:39.482282Z,2020-10-18T16:53:39.482282Z,caffeine,
2020-10-18T22:05:30.624769Z,2020-10-18T22:05:30.624769Z,snack,
2020-10-18T22:51:20.643755Z,2020-10-18T22:51:20.643755Z,toilet,
2020-10-19T05:41:59.029138Z,2020-10-19T05:41:59.029138Z,sleep aid,
2020-10-19T06:09:30.943361Z,2020-10-19T06:09:30.943361Z,lights off,
2020-10-19T06:21:32.281771Z,2020-10-19T16:03:03.147559Z,asleep,
2020-10-19T06:21:32.281771Z,2020-10-19T06:21:32.281771Z,in bed,
2020-10-19T16:19:20.838005Z,2020-10-19T16:19:20.838005Z,out of bed,
2020-10-19T16:51:00.226464Z,2020-10-19T16:51:00.226464Z,meal,breakfast
2020-10-19T16:51:00.226464Z,2020-10-19T16:51:00.226464Z,drink,with breakfast
2020-10-19T19:56:53.778697Z,2020-10-19T19:56:53.778697Z,meal,lunch
2020-10-19T23:07:58.233479Z,2020-10-19T23:07:58.233479Z,meal,dinner
2020-10-20T00:32:35.299428Z,2020-10-20T00:32:35.299428Z,snack,
2020-10-20T01:20:53.117689Z,2020-10-20T01:20:53.117689Z,caffeine,
2020-10-20T01:53:19.179625Z,2020-10-20T01:53:19.179625Z,chocolate,
2020-10-20T04:59:58.385481Z,2020-10-20T04:59:58.385481Z,in bed,
2020-10-20T04:59:58.385481Z,2020-10-20T04:59:58.385481Z,toilet,
2020-10-20T05:05:14.790323Z,2020-10-20T05:05:14.790323Z,lights off,
2020-10-20T05:43:03.724286Z,2020-10-20T13:06:33.679992Z,asleep,
2020-10-20T13:17:24.095578Z,2020-10-20T13:17:24.095578Z,out of bed,
2020-10-20T13:40:06.988756Z,2020-10-20T13:40:06.988756Z,drink,with breakfast
2020-10-20T14:35:28.393691Z,2020-10-20T14:35:28.393691Z,chocolate,
2020-10-20T16:10:26.401919Z,2020-10-20T16:10:26.401919Z,caffeine,
2020-10-20T16:53:06.438894Z,2020-10-20T16:53:06.438894Z,meal,lunch
2020-10-20T20:45:42.968251Z,2020-10-20T20:45:42.968251Z,toilet,
2020-10-20T21:59:29.603954Z,2020-10-20T21:59:29.603954Z,meal,dinner
2020-10-20T22:24:45.409681Z,2020-10-20T22:24:45.409681Z,snack,
2020-10-21T02:22:53.627160Z,2020-10-21T02:22:53.627160Z,sleep aid,
2020-10-21T03:24:24.421421Z,2020-10-21T03:24:24.421421Z,lights off,
2020-10-21T03:27:04.170548Z,2020-10-21T03:27:04.170548Z,in bed,
2020-10-21T04:10:29.906896Z,2020-10-21T11:07:22.461684Z,asleep,
2020-10-21T11:46:22.238853Z,2020-10-21T11:46:22.238853Z,out of bed,
2020-10-21T11:51:22.238853Z,2020-10-21T11:51:22.238853Z,caffeine,
2020-10-21T12:10:44.537818Z,2020-10-21T12:10:44.537818Z,meal,breakfast
2020-10-21T12:10:44.537818Z,2020-10-21T12:10:44.537818Z,drink,with breakfast
2020-10-21T15:25:02.577066Z,2020-10-21T15:25:02.577066Z,meal,lunch
2020-10-21T15:34:46.287796Z,2020-10-21T15:34:46.287796Z,chocolate,
2020-10-21T19:46:54.050670Z,2020-10-21T19:46:54.050670Z,snack,
2020-10-22T03:49:09.038357Z,2020-10-22T03:49:09.038357Z,sleep aid,
2020-10-22T04:09:44.813412Z,2020-10-22T04:09:44.813412Z,lights off,
2020-10-22T04:55:39.625619Z,2020-10-22T04:55:39.625619Z,in bed,
2020-10-22T06:00:12.502754Z,2020-10-22T13:42:15.823254Z,asleep,
2020-10-22T09:12:56.563235Z,2020-10-22T09:12:56.563235Z,night noise,
2020-10-22T14:11:06.285360Z,2020-10-22T14:11:06.285360Z,out of bed,
2020-10-22T14:41:05.620651Z,2020-10-22T14:41:05.620651Z,meal,breakfast
2020-10-22T14:41:05.620651Z,2020-10-22T14:41:05.620651Z,drink,with breakfast
2020-10-22T17:48:02.946128Z,2020-10-22T17:48:02.946128Z,meal,lunch
2020-10-22T18:39:38.725391Z,2020-10-22T18:39:38.725391Z,chocolate,
2020-10-22T22:24:15.632589Z,2020-10-22T22:24:15.632589Z,snack,
2020-10-22T23:42:09.474429Z,2020-10-22T23:42:09.474429Z,meal,dinner
2020-10-23T01:33:29.467181Z,2020-10-23T01:33:29.467181Z,toilet,
2020-10-23T02:09:22.269141Z,2020-10-23T02:09:22.269141Z,toilet,
2020-10-23T03:25:49.449655Z,2020-10-23T03:25:49.449655Z,sleep aid,
2020-10-23T04:45:20.534957Z,2020-10-23T04:45:20.534957Z,lights off,
2020-10-23T04:56:45.128463Z,2020-10-23T04:56:45.128463Z,in bed,
2020-10-23T05:39:31.321040Z,2020-10-23T12:11:55.381857Z,asleep,
2020-10-23T12:36:48.553167Z,2020-10-23T12:36:48.553167Z,out of bed,
2020-10-23T12:59:50.038638Z,2020-10-23T12:59:50.038638Z,meal,breakfast
2020-10-23T15:21:40.751749Z,2020-10-23T15:21:40.751749Z,caffeine,
2020-10-24T04:35:33.441593Z,2020-10-24T04:35:33.441593Z,lights off,
2020-10-24T04:54:43.336588Z,2020-10-24T13:22:42.077353Z,asleep,
2020-10-24T04:54:43.336588Z,2020-10-24T04:54:43.336588Z,in bed,
2020-10-24T10:57:45.475443Z,2020-10-24T10:57:45.475443Z,night noise,
2020-10-24T13:22:09.779691Z,2020-10-24T13:22:09.779691Z,out of bed,
2020-10-24T13:27:09.779691Z,2020-10-24T13:27:09.779691Z,chocolate,
2020-10-24T14:09:41.402223Z,2020-10-24T14:09:41.402223Z,meal,breakfast
2020-10-24T14:09:41.402223Z,2020-10-24T14:09:41.402223Z,drink,with breakfast
2020-10-24T15:24:51.470785Z,2020-10-24T15:24:51.470785Z,caffeine,
2020-10-24T16:56:34.445887Z,2020-10-24T16:56:34.445887Z,meal,lunch
2020-10-24T20:11:44.419522Z,2020-10-24T20:11:44.419522Z,toilet,
2020-10-24T21:05:45.212964Z,2020-10-24T21:05:45.212964Z,toilet,
2020-10-24T22:42:51.101363Z,2020-10-24T22:42:51.101363Z,meal,dinner
2020-10-25T03:43:23.500682Z,2020-10-25T03:43:23.500682Z,sleep aid,
2020-10-25T04:01:02.295938Z,2020-10-25T04:01:02.295938Z,lights off,
2020-10-25T04:16:35.904531Z,2020-10-25T04:16:35.904531Z,in bed,
2020-10-25T05:43:52.394143Z,2020-10-25T14:04:33.491591Z,asleep,
2020-10-25T14:21:07.814383Z,2020-10-25T14:21:07.814383Z,out of bed,
2020-10-25T14:55:20.781699Z,2020-10-25T14:55:20.781699Z,meal,breakfast
2020-10-25T14:55:20.781699Z,2020-10-25T14:55:20.781699Z,drink,with breakfast
2020-10-25T17:38:13.030885Z,2020-10-25T17:38:13.030885Z,meal,lunch
2020-10-25T20:27:03.086399Z,2020-10-25T20:27:03.086399Z,snack,
2020-10-25T21:39:59.686641Z,2020-10-25T21:39:59.686641Z,caffeine,
2020-10-25T21:52:18.183464Z,2020-10-25T21:52:18.183464Z,meal,dinner
2020-10-25T22:44:32.037141Z,2020-10-25T22:44:32.037141Z,chocolate,
2020-10-26T03:35:50.742467Z,2020-10-26T03:35:50.742467Z,lights off,
2020-10-26T04:09:41.487364Z,2020-10-26T04:09:41.487364Z,in bed,
2020-10-26T04:45:45.988164Z,2020-10-26T12:33:26.702421Z,asleep,
2020-10-26T08:22:07.344441Z,2020-10-26T08:22:07.344441Z,night noise,
2020-10-26T13:21:06.603980Z,2020-10-26T13:21:06.603980Z,out of bed,
2020-10-26T14:07:42.400943Z,2020-10-26T14:07:42.400943Z,meal,breakfast
2020-10-26T14:07:42.400943Z,2020-10-26T14:07:42.400943Z,drink,with breakfast
2020-10-26T17:11:32.472504Z,2020-10-26T17:11:32.472504Z,meal,lunch
2020-10-26T19:29:18.936508Z,2020-10-26T19:29:18.936508Z,snack,
2020-10-26T21:08:57.741675Z,2020-10-26T21:08:57.741675Z,toilet,
2020-10-26T21:31:16.882414Z,2020-10-26T21:31:16.882414Z,chocolate,
2020-10-27T04:25:37.157212Z,2020-10-27T04:25:37.157212Z,sleep aid,
2020-10-27T05:26:27.375842Z,2020-10-27T05:26:27.375842Z,in bed,
2020-10-27T05:36:49.327833Z,2020-10-27T13:16:41.838665Z,asleep,
2020-10-27T05:36:49.327833Z,2020-10-27T05:36:49.327833Z,lights off,
2020-10-27T13:48:00.744999Z,2020-10-27T13:48:00.744999Z,out of bed,
2020-10-27T14:19:26.470488Z,2020-10-27T14:19:26.470488Z,meal,breakfast
2020-10-27T14:19:26.470488Z,2020-10-27T14:19:26.470488Z,drink,with breakfast
2020-10-27T16:21:20.417828Z,2020-10-27T16:21:20.417828Z,caffeine,
2020-10-27T16:54:34.164501Z,2020-10-27T16:54:34.164501Z,meal,lunch
2020-10-27T16:55:06.343412Z,2020-10-27T16:55:06.343412Z,snack,
2020-10-28T03:21:24.326327Z,2020-10-28T03:21:24.326327Z,sleep aid,
2020-10-28T04:21:31.160139Z,2020-10-28T14:59:09.163961Z,asleep,
2020-10-28T04:21:31.160139Z,2020-10-28T04:21:31.160139Z,in bed,
2020-10-28T04:21:31.160139Z,2020-10-28T04:21:31.160139Z,lights off,
2020-10-28T15:38:21.602837Z,2020-10-28T15:38:21.602837Z,out of bed,
2020-10-28T15:56:06.762543Z,2020-10-28T15:56:06.762543Z,drink,with breakfast
2020-10-28T18:10:22.460437Z,2020-10-28T18:10:22.460437Z,snack,
2020-10-28T18:47:05.307540Z,2020-10-28T18:47:05.307540Z,meal,lunch
2020-10-28T19:47:03.246859Z,2020-10-28T19:47:03.246859Z,caffeine,
2020-10-28T23:18:18.677823Z,2020-10-28T23:18:18.677823Z,chocolate,
2020-10-29T00:34:47.798600Z,2020-10-29T00:34:47.798600Z,toilet,
2020-10-29T01:50:49.990122Z,2020-10-29T01:50:49.990122Z,meal,dinner
2020-10-29T01:58:38.149146Z,2020-10-29T01:58:38.149146Z,lights off,
2020-10-29T02:09:38.335526Z,2020-10-29T02:09:38.335526Z,in bed,
2020-10-29T03:00:29.014254Z,2020-10-29T10:40:01.751883Z,asleep,
2020-10-29T08:03:20.704762Z,2020-10-29T08:03:20.704762Z,night noise,
2020-10-29T10:53:16.622694Z,2020-10-29T10:53:16.622694Z,out of bed,
2020-10-29T10:58:16.622694Z,2020-10-29T10:58:16.622694Z,meal,breakfast
2020-10-29T10:58:16.622694Z,2020-10-29T10:58:16.622694Z,drink,with breakfast
2020-10-29T14:13:38.649957Z,2020-10-29T14:13:38.649957Z,meal,lunch
2020-10-29T14:58:11.601315Z,2020-10-29T14:58:11.601315Z,caffeine,
2020-10-29T19:46:28.724055Z,2020-10-29T19:46:28.724055Z,toilet,
2020-10-29T20:09:39.347951Z,2020-10-29T20:09:39.347951Z,meal,dinner
2020-10-29T21:02:58.244028Z,2020-10-29T21:02:58.244028Z,snack,
2020-10-30T00:00:08.387347Z,2020-10-30T00:00:08.387347Z,alcohol,
2020-10-30T04:21:17.657324Z,2020-10-30T04:21:17.657324Z,in bed,
